"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"38" 1 2 6 0 2 1 2.5 2 6 0.333333333333333 3 0 0.222222222222222 0.333333333333333 0 0 5 0 1 0 5 0.0909090909090909 0.333333333333333 0.0909090909090909 0 1 1 5 6 1 1 1 0.666666666666667 0.333333333333333 0 0 1 0 3.33333333333333 1 2 1 5 0.333333333333333 0.125 1 4 0.3 0.222222222222222 0.5 0.333333333333333 0.125 0.3 1.2 2 7 1 1 6 1 5 10 2.75 0 2 0.5 2 3 2 2 0.8125 0.0909090909090909 0.111111111111111 0.333333333333333 0 0 0 2.66666666666667 0.0571428571428571 0.111111111111111 0.333333333333333 0.166666666666667 0.5 0.25 0.0294117647058823 0.333333333333333 0.285714285714286 1 1.5 2 0.25 0.5 0.5 1 0 0.888888888888889 1 0 0 3
"39" 0 0 1 2 0 1 0 0 1 1 0 2 4 0 6 2 1 1 1 4 1 3 1 3 1 1 0 1 1 3 5 2 8 0 0 0 2 0 3 1 3 1 1 0 1 1 7 0 3 2 4 4 0 2 6 1 3 0 4 1 5 7 3 3 5 0 1 2 2 2 0.181818181818182 3 0.333333333333333 0 0 0 0 2 1 0.5 0 2 6 4 6 1 10 1 4 2 0 0.75 1 7 0 0 1 0.714285714285714 2 3
"40" 0 0 0.833333333333333 0.5 0.333333333333333 0 0 1 0.5 0 0 1 3 0 0.6 0 1.18181818181818 0 0.5 0.25 0.4 0.0909090909090909 0.333333333333333 0.307692307692308 0 0 0 1.2 0.25 0 0.8 1 0.666666666666667 0 0 0.5 0 0 0 1 1 0 2 0 1.5 1 1.33333333333333 0 0 0 0.5 1 0.4 0 0.142857142857143 0 0.166666666666667 0 0.333333333333333 0.4 2 0.333333333333333 0 0 0 0 0.833333333333333 1.25 0 1.5 1 0 1.75 0 1 0.333333333333333 1.25 0.285714285714286 0 0.111111111111111 0 0 0.5 0 2.5 1.4 2 0.75 0 0 0.333333333333333 0 0 0 0.25 0.1 1 0 0.5 0
"41" 0.166666666666667 1 3 0 0 2 3 1 0.75 0 0.166666666666667 5 1 1.66666666666667 0.25 1.5 0.5 0.166666666666667 1 0 0.25 0.173913043478261 0.4 0 1.25 1 3 0.230769230769231 1 0.2 2 0 2 1 2 1 3 0 1.33333333333333 0.5 0.1 0.1 1 0.833333333333333 0.111111111111111 1 3 1 2 2 0 2 3 2 1.11111111111111 1.5 3 0 1 0.666666666666667 2 0.166666666666667 0 1.66666666666667 0.2 1 0.5 0.333333333333333 1 0.5 0.363636363636364 0.25 1 0 3 2 3 2.66666666666667 1.66666666666667 1 0 0.2 0.2 0.285714285714286 0.25 1 0.310344827586207 0.173913043478261 1 3.5 0.333333333333333 0.5 0.647058823529412 3 1 4 4 1 1 2
"42" 1.25 1 2 0 0 1 4.75 3 5 1 2.78571428571429 2 2 1.5 2 2 0 1 0 0 3 8 1 3 1 0 2.5 3 3 12 1 0 2 0 0 1 5 1 0 3 3 0 0 2 3.25 11 0.17741935483871 0 2 7 1.33333333333333 2.66666666666667 3 8 5 0 2 2 5 2 9 4 5 3 0.333333333333333 0 0.288461538461539 1 0 0 0 0.25 0 0 1 1.28571428571429 0.5 0.333333333333333 0 0 1 0.5 1.33333333333333 1 0 0 8 0.333333333333333 0.129032258064516 2 1 3 2 2 1 2 3 4 0.833333333333333 0
"43" 1 0 0.25 0.5 0.166666666666667 0 0.5 0 2 0 3 0 0.44 0 1 1 5 0 1 0 2 1 1 7 1 0 1 8 0.285714285714286 0.333333333333333 0.0344827586206896 0 0.533333333333333 0 0.114285714285714 2.33333333333333 2 0 1 5 0.666666666666667 0.157894736842105 0 0 1 4 1 0.333333333333333 0.4 0.125 1.04166666666667 2 2 1 0.233766233766234 0.666666666666667 1.33333333333333 0 0.538461538461539 0 0 0 0.25 0 0 1 4 0.4 0.0909090909090909 0 0.181818181818182 0.533333333333333 1 0.5 0 0.6 2 0.4 0.21875 1 3 2 1 1 1 0.666666666666667 3 0 3 1.14285714285714 1 0 0.857142857142857 0 0.444444444444444 0 6 2 0 0
"44" 7 1 0.571428571428572 0.5 0 0 1.8 3 1 0 0.742857142857143 0 0.307692307692308 0.2 0.791666666666667 4 0.428571428571429 0 0 0 0 0.8 0 0.6 1 2 4 1 0.833333333333333 0.222222222222222 0.175 0.333333333333333 2 0 1 0 0 0 0 2 5 3 2 0 0.333333333333333 0 0.416666666666667 2 3 2 1.45454545454545 0 0 0.0555555555555555 0.391304347826087 0.25 0.2 0.25 1.25 0.285714285714286 1 0.181818181818182 1 0.222222222222222 0.5 3 2 2 1 1 4 2 0 0 1 0 3.2 0.324324324324324 1 2 0 0 0.142857142857143 0.352941176470588 0.1875 3 1.66666666666667 3 3 0.666666666666667 0.291666666666667 0.75 0.333333333333333 0.25 0.8 6 0 0 0.6 0
"45" 0 1 0.333333333333333 0.333333333333333 3 0 1 0 0 1 0 0 0 0 0 0.5 4 0 0.666666666666667 1.5 3 0 0 0 0 1 2 0 4 3 0 1 1 1 2 0 0 0 2 1 2 2 4 2 6 2 4.5 2 1.5 0 2 1 2 4 3 1 1 1 6 0 5 8 0.333333333333333 1.5 0 0 3 4 0 1 2 4.5 5 0 4 0.75 5 0 2 1 2 2 6 3 3 1 1.5 4 8 1 3 0 0 0 4 10 0 1 0.666666666666667 5
"46" 0 1.5 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0.272727272727273 0 0 0 0 0 0 0 0 0 0 0.0454545454545454 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0.428571428571429 0 0 0 0 0.222222222222222 0.0444444444444444 0 0 0 0 0 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"47" 1 3 0.580645161290323 0.25 2 0 4 11 3 0.142857142857143 0.136363636363636 0.25 0.75 0.2 0 1 0.666666666666667 1 2 0 2.33333333333333 1 1 2 0.193548387096774 0 0 0 1 8.66666666666667 0.0833333333333333 0 0 0 0 1.66666666666667 0 0 4 7 1 3 0.5 0 0 7 7 0.6 0.142857142857143 0 0.166666666666667 1.4 2 0.125 0.545454545454545 0 0.1 0 0.4 0.25 0.222222222222222 0.181818181818182 0.081081081081081 0 1.33333333333333 1 0 2 0.25 0.75 0.2 0.333333333333333 1 0 0.8 0.181818181818182 0.2 0.160714285714286 0.2 0.466666666666667 0.25 0.210526315789474 0.173913043478261 0 0.8 3 0.529411764705882 0.222222222222222 1 0.8 0.142857142857143 0 0.5 1 1 2 0.333333333333333 0.5 2 2
"48" 0 0 3 0 1 1 0.25 1 1.66666666666667 0.5 0.909090909090909 1 1 0 1 1.33333333333333 0.375 0.2 0 0.125 0.5 0.125 0 1.5 1 0 1 1 0.666666666666667 1.2 3 2 1 1 3 1.66666666666667 3 0 1 0.454545454545454 1 0.2 0.2 0.5 0 1 0.133333333333333 1 0.1 0.125 0 1.33333333333333 0.5 0.05 0.37037037037037 1 1 0.6 2 1 0.75 0.0608695652173913 0 0.5 0 1.25 0.578947368421053 0.05 0.222222222222222 0 0.222222222222222 0.176470588235294 0.5 0 0 0.2 0.5 1 1 0 0 0 0.666666666666667 0.2 0.5 0.5 0.219178082191781 0.5 0 0 0.181818181818182 0 1.5 0 0 1.5 0 0.5 1 0.7
"49" 0 0 0.214285714285714 0 0 0 0 0 0.0909090909090909 0 0.25 0 2 0 0 2 1 0 0 0 0.333333333333333 0.5 0 0 0 0 0 0.25 0 0 0.166666666666667 1 0 0 0 0 0 0 0 0.5 0 0.5 0 0 0 0 0 2 0 0.0666666666666667 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0.4 0.0555555555555555 0 2 0 0 1.33333333333333 0.0782608695652174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1
"50" 0 1 0 0 0 0 1 1 1 0 0.380952380952381 0 0 1.5 0 0 0 0 0 0 0 0.5 0 0 0 0 3 1.5 1.2 0 0.428571428571429 0.285714285714286 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 1.66666666666667 0 0 0.166666666666667 0 0 0 0 0.222222222222222 0 0.5 0 0 0 0 0 0 0 0 0.111111111111111 1.33333333333333 2 0 0.0625 0.166666666666667 0.5 6 2 0.571428571428572 0 0.333333333333333 2 1 1 4 6 1 2 5 0 0 3
"51" 0 0 0.5 0 0.75 0 1.33333333333333 1 0.428571428571429 1 0 1 0 0 0 0 0 0 2 1 1 0 0.666666666666667 0.2 0 0.75 0 0.181818181818182 0 0 0.1 0 0.2 0 0.5 0 2 0 0.5 0.125 1 0.5 0.111111111111111 0.25 0.142857142857143 1 0.428571428571429 0 0 0.130434782608696 0.0833333333333333 0.384615384615385 2 0.03125 0 1 0 2 0.4 0 0 0.15 0 0.138888888888889 0.333333333333333 0.142857142857143 0.5 0.25 0.333333333333333 0.0588235294117647 0.111111111111111 1 0.0277777777777778 0.2 0.4 0 0.6 3 3 1 0.25 1 0.111111111111111 0.125 0.0909090909090909 0 2 1 0.833333333333333 0 0.333333333333333 0.1 1 0.666666666666667 0.75 0.375 0 0 0 0.5
"52" 0.666666666666667 0 2 1 0 0 0 0 0.3 0 0.147058823529412 1 0.0769230769230769 1 3 1 0 2 3 0 2 0.3 0 0.666666666666667 0.25 0.545454545454545 0 7 0.117647058823529 0.31578947368421 0 0 0 1.25 0.4 2 1 2 3 1 2 3 0 0.875 0.5 1 3 6 5 0.333333333333333 0 0.333333333333333 0.133333333333333 0.0666666666666667 0.166666666666667 0.6 1.69230769230769 0.5 0.4 1 0.1875 0.222222222222222 0.142857142857143 0.666666666666667 0.5 0 0 0.666666666666667 3 1 0 0.422535211267606 2 1 1 4 4 0.076923076923077 0.0625 2 0.259259259259259 0.142857142857143 0.666666666666667 1 4 0 3 0.785714285714286 0 0 0.0625 0 2 5 3 7.33333333333333 0 0.222222222222222 1 0.142857142857143
"53" 3 0 1 0 2 0 5 0 5 0 5 1 0.666666666666667 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 0.0555555555555555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3.5 1.22222222222222 0.5 2 0 0 0 0 0 3 0 0 0 0 0 1.5 0 0.142857142857143 0 0.181818181818182 0.13953488372093 0 0 0 0 0 5 1 0.8 0 8 5 1 0 1 4 4 1 0.75 1 0.333333333333333 0 0.333333333333333 4 0 2 2 0.5
"54" 3 1.33333333333333 1.75 2 0.625 0 0.666666666666667 2 1.25 0 3 1 2 0 2 0.5 1 1 0 0 0.25 1 3 1.5 1.5 0 1.33333333333333 2 0.117647058823529 0.166666666666667 0.5 0 0 1 0.5 0.5 0 0 3 1 0 1.5 0.333333333333333 0.75 0 0 1.5 1 2 1 0.111111111111111 0 0.105263157894737 0.333333333333333 0 0.411764705882353 0.291666666666667 0 0.8 0.6 0.161290322580645 0.25 0.0714285714285714 0.115384615384615 0.285714285714286 2 2 0.466666666666667 0.571428571428571 0 0.133333333333333 0.175 0.272727272727273 0.333333333333333 0.166666666666667 0 2 0.619047619047619 1 0.6 0.25 0.166666666666667 0.222222222222222 0 0.210526315789474 4 0.2 0.2 3 0 3 0.5 0 0.5 0.166666666666667 0.666666666666667 1 0 0 1
"55" 0 0 2 3 1 1 1 3 3 1 0.454545454545454 0 0.142857142857143 0.181818181818182 0 0 1.33333333333333 2 2 1 0 0.153846153846154 0.6 0.222222222222222 0.5 1 2 5 0.243243243243243 0.346153846153846 0.25 0 0 4 0 0 2 2 2 0 0.5 1 0.538461538461539 0 0.333333333333333 1 2.75 1 0 1 0.25 0.19047619047619 0.666666666666667 0.0909090909090909 0.1 1 3 1 3 1 1 1 1 0 0 0 1 9 0.25 0 4 0.214285714285714 0.137931034482759 0 0.5 0 1 5 0.5 0.5 0.142857142857143 1 1 0.5 0.157894736842105 2 2 0 3 6 0 3 4 2.33333333333333 1 3 3 1 3 2
"56" 0 0 1 2 0 2 0 2 1 0 2 0.2 0 0 0.5 1 1 0 0 1 0 0 1 1.33333333333333 0 0 2 6 1.6 0.05 0.5 0.4 2 0.111111111111111 0.444444444444444 4 0 1 0.666666666666667 0.0689655172413793 0 1.66666666666667 2 1 0.285714285714286 0 2 0.533333333333333 0.0909090909090909 0 0.416666666666667 0 0.230769230769231 0.666666666666667 0.2 1 0 0 0 4 0.4 2 1 1 1 0 0.5 0.4 0.25 1 0.333333333333333 0.1125 0.388888888888889 0 0 2 0.5 0.1875 4 0.5 0.2 0 0.272727272727273 0 0 1 0.205128205128205 2 0.5 0 0.235294117647059 0.142857142857143 0.153846153846154 0 0 0.48 0 0.615384615384615 0.5 0.105263157894737
"57" 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0.666666666666667 0.0625 0.333333333333333 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0.2 0.333333333333333 0 0 0 0 0 0 0 0 0.5 0 0 1 2 0.666666666666667 0 0 0 0 0 0.5 1 0 0 0.2 0.333333333333333 0.333333333333333 0 0.333333333333333 0 1 0.6 0.5 0.333333333333333 0 0 0.25 0.111111111111111 2.5 1 1 0.6875 0.333333333333333 0 1 0 2 0.857142857142857 0 0 0 7 0 0 0.2 0 0 4 0.25 13 1 1 0 0.666666666666667 0 1.125 0 0 1 0
"58" 0 0 1 0 0 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 2 4 2 2 4 4 0 0 6 0 0 1 1 2 2 2 1 0 2 1 6 1 2 1 3 4 3 4 1 1 3 3 2 0 0 2 2 1 0 0 5 13 7 7 2 0 0 3 0 0 0 0 1 1 14 3 7 5 3 0 0.5 2 3 6 6 1 1 0 6 0 1 2 2 2 0 0
"59" 0 7 13 1 0 2 0 1 7 4 5 0 2 3 0 5 8 0 2 1 1 0 0 0 0 1 0 4 1 5 0.555555555555556 0.333333333333333 0.666666666666667 0.5 1 0 1 2 1 1 7 2 2 2 2 1 2 1 1 1 3 1.09090909090909 0 0 0.294117647058824 1 0.523809523809524 0.4 6 2 7 4 4 3 0 0 6 4 0 3 4 7 7.5 2 3 12 0 3 1 2 1 1 1 0.111111111111111 0.166666666666667 0 2 1.45454545454545 0.428571428571429 0.142857142857143 0.5 0 2 0.333333333333333 0.2 6 3 5 1.5 0.142857142857143
"60" 2 0 2 1 1 1 4 1 6 1 3 1 10.5 0 5 2 1.62857142857143 0 0.363636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0.333333333333333 0 0 0 0.1 0 0 1 0 0 0 0 0 1 0.142857142857143 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0.285714285714286 0 0 0.1875 0 0 0 0 0 0 0 0 0 0 0 1 0.5 0 0 0 0 0 0
"61" 0 0.4 0 0 0.0666666666666667 1 0.5 0 0 0 0 0.2 0.142857142857143 0 0 0 0 0.666666666666667 0 0 0 0 0 0.31578947368421 0.5 0 1 1 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0.25 0.157894736842105 0 0 0.0147058823529412 0 0 0 0 0 0 0.0416666666666667 0 0 0 0 0 0 0 0 0 0 0.0571428571428571 0 0 0 0 0 0.0625 0.25 0 0 0 0.0833333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0
"62" 15.3333333333333 6 10 2.5 0 5 8 0.571428571428571 0.1875 0 0.333333333333333 0 0.260869565217391 0 0.0303030303030303 0.333333333333333 4 0 0 0 0.6 1.2 0 2 0.8 6 3 0.227272727272727 0.0238095238095238 0.666666666666667 4 0 0.166666666666667 0.5 2 0 1.5 1 13 0.25 0.5 0.333333333333333 4 0 0.8 2 8 2 6 12 8 0.842105263157895 0 0.0201342281879195 0 5.5 0.2 0 2 0 0.428571428571429 0.363636363636364 1 2 0.571428571428571 0 0 1 1 3 0.111111111111111 2 4 0 1 0 9 7 3 0.0857142857142857 0 1 0.444444444444444 0 0 0 0.481481481481482 3 0.2 0.333333333333333 1.75 0 1 0 0.142857142857143 0.6 4 2 4 0.666666666666667
"63" 0.333333333333333 0 0.181818181818182 0.4 1 2 5 4 2 4 4 0 0 10 3 1 1.44444444444444 0.25 0 1.5 0.666666666666667 0.5 2 1.5 0 0 4 2 0 16 3 3 1.5 0 0 0 0 0.25 3 0 1 5 4 3 0.6 0 6.33333333333333 0.25 0.5 0.25 0 0 0 0.888888888888889 0.175 1 2 2 1 1 3 2 1 1 0 3 10 5 3 2 5 0 1 1 3 6 5 4 0.692307692307692 0.109090909090909 0.8 0.111111111111111 0.3 0 0.333333333333333 0 0.904761904761905 0 0.571428571428571 0.117647058823529 0 0.714285714285714 1 0.4 0 7 1 1 2 0.416666666666667
"64" 1 1 1.23076923076923 1.33333333333333 3 2 5 2 0.333333333333333 0.5 0.0714285714285714 0 2 1 0.4 3 0.818181818181818 0.5 0.0909090909090909 0 0.6 2 0 2 0.03125 1 0 0 0 1 5 2 5 0 4 0 1 0.333333333333333 0.2 2 0 0.375 0.0434782608695652 0 0 2 3 7 2 0.555555555555556 0.333333333333333 0.25 0 1 0.238095238095238 1.55555555555556 1 0 0.117647058823529 0.25 0.125 0.0714285714285715 1 0.571428571428571 2 2 6 2 1 3 0.5 0.117647058823529 1.33333333333333 2 0.0769230769230769 2 0 1.5 1 0.164179104477612 0.0769230769230769 1 0 0.666666666666667 1 2 2.5 0 1 3 5 1 1 4 2 4 3 3 2 4
"65" 0 3 5 2 1 0 2 5 0.333333333333333 0 0.4 0 0.3 1.16666666666667 13 6 2 1 1.5 6 1.33333333333333 0 4 5 0 1 1 0 1.4 0.2 0.5 0.666666666666667 0 2 0.666666666666667 0 0.555555555555556 0 0.5 0 0.105263157894737 0 1 0.153846153846154 0.5 0.5 0.777777777777778 2.5 2 2 6 1 1 6 3 2 6 3 2 0.2 0.125 5 1 0 3 7 2 1 1 1 6 4 2 0 5 1 1 3 8 4 8 0 6 0.222222222222222 2 1 0.25 0 0 5 4 1 1 0 7 2 1 1 0 0
"66" 0 1 0 1 2 0 1 2 1 5.5 0.266666666666667 0.333333333333333 0 1 0.25 0 2 0 1.5 0 4 6 0.5 1 0.0357142857142857 0.25 5 0.272727272727273 0.166666666666667 0.333333333333333 0.0833333333333333 0.5 0.25 0 0 0 1 0 3 1 8 0 2 0 3 3 0.115384615384615 1 1 0.666666666666667 0.0555555555555555 0.0416666666666667 0 0.0465116279069768 0 3 0.208333333333333 0 0.142857142857143 0 0 3 0.111111111111111 0.25 0.5 0 0 4 0 1 0.7 0.25 0.25 0.5 1 3 0.444444444444444 0.333333333333333 0.166666666666667 0.032258064516129 0 1 0.3 0.0769230769230769 0.0434782608695652 0 2 2.4 0.1 0.125 0.0909090909090909 0 1 1.5 0 1 1 3 3 0
"67" 0 2.5 0 0 0 0 0 0 0.0344827586206897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0.25 0 0 0 0.142857142857143 0.25 0.2 0 0 0 0 0 0.125 0 0 0 0 0 0 0 0 0.222222222222222 0 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0 0 0 0 0 0
"68" 0 0 0.631578947368421 0.0625 0 0 0 6 0.428571428571429 1 0.2 0.333333333333333 0.5 0.5 0 1 6.5 0.666666666666667 0.5 0.2 0.25 0.142857142857143 0 0 1 1 3 2 9 0.142857142857143 1 0.4 0.3 1.66666666666667 0 7 0 5 2 1 1.5 1 0.142857142857143 0.2 0.428571428571429 5 0 1 1 1 0.666666666666667 0.8 0.636363636363636 2 0.0625 3.5 0.142857142857143 2 1.5 0.333333333333333 0.25 0.3 0.1 0 1 1.71428571428571 0.254901960784314 0.0344827586206897 4 1 2 0.2 0 1 0 0.5 0.285714285714286 0 0 1 1 0.2 1 4 0.333333333333333 1 0.5 1 3 0.25 0.19047619047619 0.25 1 1 1 4 5 3 0.714285714285714 1
"69" 0 0 0 0 0.125 0 0.2 0 0.125 0 0.142857142857143 0 1 0 0 0 0.235294117647059 0 0 0 0.2 0 0 0 0 0 0 0 0 0.545454545454545 0 0 0.333333333333333 0.666666666666667 0.142857142857143 0 0 0 1 0.166666666666667 1 0.3 0.25 0 0 0 0.181818181818182 0 1 0.125 0.5 0 0.0555555555555555 0.357142857142857 0 0 0 0 0 0.25 0.5 0.5 0.157894736842105 0 2 3 0.307692307692308 1 0 0 0.5 0 0.133333333333333 1 2 0.3 0.25 0.25 0.142857142857143 1 0 0.5 0.25 0.25 0.210526315789474 0.333333333333333 0 0 0.5 0.0909090909090909 0 0 0.714285714285714 0.0526315789473684 1 1.25 0 0.0714285714285714 1 0.8
"70" 0.5 0 1.25 0 0 0 0 2 0.8 2 2 1 0.333333333333333 3 7 1 0.283018867924528 0 0.222222222222222 0 0 2 0 1 0.181818181818182 1 1 2 0.25 0.159090909090909 0.0172413793103448 0.4 0.2 2 0.6 0.666666666666667 0.181818181818182 0 1 1 0 0.666666666666667 1 0 3 0 1 1.33333333333333 4 3 0.436363636363637 1 1 2 5 0 0.194444444444444 0 4 0 0.666666666666667 0 0 1.66666666666667 5 0 6.33333333333333 0.25 0 0.333333333333333 0.666666666666667 0.428571428571429 0.333333333333333 0 0.25 0 0.5 0.0454545454545455 1 0.285714285714286 6 0 0.285714285714286 1 0.285714285714286 1 0.0769230769230769 0 0.230769230769231 1 0 0 4 0 1 0.428571428571429 3 1 1 0.25
"71" 0.615384615384615 0 0 0 1 0 0 3 0.625 0.25 0.5 0 1 0.4 0.333333333333333 0 2.66666666666667 0.666666666666667 0.666666666666667 0 0 0.4 4 5 0 1 0.5 0.142857142857143 0.333333333333333 0.363636363636364 0.5 0.0666666666666667 0.105263157894737 0 1 0 1 0 5 3 0.666666666666667 0 0 0 4 0 0.333333333333333 1 1 0.857142857142857 0.25 1.33333333333333 0 0.545454545454545 0.0232558139534884 4 0.7 0 0.25 2 0.5 2 0.0588235294117647 0 0.333333333333333 0 2 4 2 1 2.2 0.5 0.0294117647058823 0 0 1 2 1.36363636363636 0.2 0.0625 0.714285714285714 1 0.0833333333333333 0 3 1 3 0 3 0 0.857142857142857 0 0.4 0 0.666666666666667 3 3 0 2 1
"72" 0 2 0 1 4 0 5 0 3 0 2 1 9 5 4 4 2.23076923076923 0.666666666666667 0 0.4 0.0909090909090909 0.5 0 3 1 0 2 1 0 2.75 0.5 0.333333333333333 4 1 1 2 1 1 1 4 12 0 1 3 5 0.333333333333333 0 4 1 8 0 6 0.5 0 0.388888888888889 1 1.16666666666667 0 2 0 2 0.666666666666667 0.1 0 0.333333333333333 0.363636363636364 0.8 0 0 0.333333333333333 0.5 0.230769230769231 0.226415094339623 0.333333333333333 0.4 0 0 0.571428571428572 1 1.1 0.285714285714286 0.333333333333333 0 0 1 0 0.222222222222222 0 7 0 3 1.2 0 0 0 3 0 0 0.5 0.444444444444444
"73" 0 2 6 1 0 0 1 3 0.0714285714285714 0 0 0 0 0 0 0 0.444444444444444 0 0 0 0 1 2 0.03125 0 0 0 0.105263157894737 0.4 0.0337078651685393 0 0.111111111111111 1 0.111111111111111 1.5 0 0 0 0 2 0.25 0 0.5 1 0.714285714285714 3 6 4 0.666666666666667 1 1 0 2 0 0.102564102564103 3 3 0 2 2 0.5 0.11214953271028 0.166666666666667 0 2 1 0 0 0 0 0.0416666666666667 0.153846153846154 0.147058823529412 0 0 0 4 1 0 1 1 0.333333333333333 0.5 1 0.0588235294117647 2 3 4 0.142857142857143 0 4 0.5 0.2 0 0 4 4 0.833333333333333 0 0.222222222222222
"74" 0 0 0.166666666666667 0 1 0 2 3 0 0 3 0 1 3 2 0 0 0 0 0 1 0 0 2 0 0 0 0.2 3 4 0 0 1 1 0 0 1 2 0 0.333333333333333 2 0.571428571428571 2.66666666666667 0 0 1 0.25 0.1875 0 6 0 1 2 5 3 1 0 0 0.285714285714286 0 0 0.833333333333333 1 1 6 0 0 0 0.666666666666667 0 1.16666666666667 0 2.66666666666667 0 0 0 0.2 2 0.5 3 2 0 0 0 4 0 0.133333333333333 0 0.235294117647059 1 0 0 3 0 0 0 0.125 0 0 0
"75" 0.5 1 0.111111111111111 0.333333333333333 0 0 0 5 2 0 0.25 0 0.666666666666667 0.25 0.333333333333333 3 2.66666666666667 0 0 0 1.25 0 0 0 6 1 0 0 1 2.5 1 0 1 3 2 1 1.5 0 7 0.166666666666667 2 0 4 1 2.5 0 2 0 1 4 0 6 1.66666666666667 7 3 9 1 0.666666666666667 0 0.25 0 0.4 0.75 0.2 0.125 0 3 2 0 0 0.1875 0.0769230769230769 0.076923076923077 0 0 0.5 1 2 0.0212765957446808 0.125 0.5 0 0.176470588235294 0.166666666666667 0 0.25 0.25 0 2 2 0.666666666666667 0 0 0.666666666666667 7 1 3 1 4.66666666666667 0
"76" 2 9 3 1 1 0 4 3 1.5 0 5 0 3 1 0 5 1 0 3 0.2 0 0 1 1 0 2 7 1 2 0 2 0 0 0 1 1 0 1 2 8 1 2.5 1 6 2 1 1.5 5 1 0 2 8 0.444444444444444 0 0 9 0.2 0 0 0 0 0.194444444444444 0 0.25 0 0 1 0.5 2.66666666666667 4 1 1.8 0.333333333333333 0.5 0.142857142857143 1.5 3 2 3 3 3 1 2 0 0.333333333333333 3 0.928571428571428 2 4 8 2 0 1 0 5 8 0 0.4 1 0.125
"77" 2 0 2 4 0.5 0 0 0 1 0 1 0 0 0 1 0 0 0 0.333333333333333 0 0 0 0 1 0 0 1 0 0.333333333333333 2 1 1 0 0 0.666666666666667 1 1.5 0 1 1 0.125 0.333333333333333 0 0 0 1 0.3 0.333333333333333 0 0.111111111111111 0 1.5 0 0 2 0 0.6 0 1 0 1.25 4 0.25 3 0.5 0 2 0 2 0 1 0.5 0.75 1 1 2 2 2 1 1 1.2 0 0 0.666666666666667 0 2 1 1 0.75 1 2 2 0 1 0.5 0 0 0 0 0.25
"78" 2 0 5 2.66666666666667 3 1 0 0 8 1 6.5 1.5 0 1 2 1 2.03703703703704 0 0 0 0.6 0.5 0 0.285714285714286 1 4 0 1.8 2 1 0 1 2 0.5 1 0 1 0 5 1.33333333333333 0 0.333333333333333 1.5 0 0.875 0 2 3.33333333333333 2 2.5 2 2 1 0 1 0 3 0 0 5 10 0 10 0 2 0 4 1 0 2 2 5 1 0.5 1 0 0 2 1.125 0 0.333333333333333 0 0.3125 1 0.375 3 4 0.5 5 0.5 0.636363636363636 0.75 0.25 0 0 4 2 2 2.5 0
